DATE,deathrate,nonfarm labor share,deliquency rate of comm and ind loans,civ unemply rate,M1V,births,aaa,baa,tr10 ,caputz index,GPDI,NFB R output ph,OUTMS,IMPGSC,EXPGSC,GDPIC,real GPDI fixed equip,chng real priv inventories,RGDP,IP index,NROU,CAPUTL,LLBAC,population,DPIC96,IRLTLT01USQ156N,DPSACBQ158SBOG,RSAHORUSQ156S,PINCOME,CP,LES1252881600Q,A067RP1Q027SBEA,MABMM301USQ657S,USAGFCFQDSMEI,SPASTT01USQ661N,HOHWMN02USQ065S,LRAC25MAUSQ156S,ULQELP01USQ657S,LCULMN01USQ661S,IRSTCI01USQ156N,PITGCG01USQ661N,PRMNTO01USQ657S,USAPROINDQISMEI,CSINFT02USQ460S,LFEAAGTTUSQ647S,IRSTFR01USQ156N,LFWA24TTUSQ647S,LRIN25MAUSQ156S,PRS84006173,PRS88003173,LREM64TTUSQ156S,PRS30006013,WASCUR,DRIWCIL
7/1/04,2.9,107.548,2.03,5.486124478,9.096,3.3,5.643362193,6.451378067,4.303333333,78.2312,2318.272,87.396,98.755,2297.245,1434.005,2532.635,14.6,83.065,14464.984,96.4129,5.038008,78.2312,7.5,293603,10676.805,4.303333333,9.5,68.9,10094.733,1010.194,335,4.7,1.118040279,6.8605E+11,60.41147746,40.76666667,90.53333333,0.48474701,91.40503462,1.61,74.34350024,0.985824699,92.60550937,3.266666667,2283297.549,1.61,36469449.03,9.475160028,107.652,107.285,71.23815899,119.772,5493.371,9.1
10/1/04,2.8,106.504,1.82,5.482114888,9.135,3.3,5.484348483,6.18721212,4.173333333,79.2795,2390.082,87.83,100.223,2347.515,1465.938,2585.477,12.8,91.102,14609.876,97.7849,5.02887869,79.2795,10.8,294334,10811.658,4.173333333,8.5,69.1,10314.055,1010.647,337,8.8,1.328503691,7.0378E+11,64.57414223,40.56666667,90.3,0.647766253,90.19314241,2.16,75.82776056,1.342096829,93.92339248,3.433333333,2197333.453,2.16,36539118.81,9.608595499,106.591,107.069,71.29933176,119.894,5536.394,13
1/1/05,2.9,105.159,1.62,5.335916841,9.317,3.3,5.319597287,5.964732853,4.296666667,80.25,2486.068,88.822,101.987,2370.078,1500.241,2658.163,3.7,124.885,14771.602,99.1848,5.020076,80.25,11.6,294957,10684.904,4.296666667,7.9,69.2,10338.509,1228.657,336,-2.4,0.562266157,7.21288E+11,67.34149932,40.56666667,90.43333333,0.819924558,88.60434145,2.63,76.34969825,1.601541553,95.26797776,3.6,2130495.043,2.63,36539734.47,9.674892109,105.372,105.736,71.27776658,119.584,5575.281,11.5
4/1/05,2.8,105.184,1.5,5.179519267,9.436,3.4,5.146507937,5.971139973,4.16,80.3988,2476.474,88.638,102.532,2401.651,1526.996,2622.793,10.3,24.685,14839.782,99.6873,5.011637,80.3988,11.3,295588,10786.406,4.16,7,68.7,10505.183,1252.584,334,6.4,0.705768962,7.39468E+11,66.85601067,40.4,90.53333333,-0.317616386,88.50544955,3.04,77.60561083,0.573709219,95.7506338,3.933333333,2270459.167,3.04,36655502.05,9.484108249,105.382,104.536,71.47479414,119.348,5638.269,15.7
7/1/05,2.8,104.71,1.47,5.033415073,9.558,3.4,5.092657697,5.98124051,4.213333333,79.7218,2531.076,89.259,102.17,2417.442,1530.666,2657.458,15.3,7.921,14972.054,99.2302,5.00365448,79.7218,13.6,296340,10818.29,4.213333333,10.4,68.7,10661.698,1296.981,331,5.6,1.423256819,7.59014E+11,70.07876118,40.53333333,90.66666667,0.351498165,89.36935424,3.62,79.35083999,-0.186670729,95.31155287,4.266666667,2236964.707,3.62,36707707.35,9.312265153,104.931,105.359,71.70751094,118.638,5738.556,21.2
10/1/05,2.9,104.356,1.44,5.020590107,9.692,3.4,5.376507937,6.33631746,4.49,80.1727,2645.263,89.383,103.527,2494.683,1574.891,2743.846,5.7,97.445,15066.597,100.1934,4.99671678,80.1727,10.2,297086,10956.865,4.49,8,68.9,10887.599,1363.54,332,8.6,1.333779787,7.70724E+11,71.04177759,40.9,90.3,0.410814388,88.81798526,4.16,80.73723699,1.566000155,96.23671565,4.566666667,2154389.968,4.16,36790289.39,9.586566783,104.627,103.394,71.63291477,118.916,5815.402,3.8
1/1/06,2.8,105.045,1.39,4.795242492,9.855,3.3,5.389204043,6.30610145,4.57,80.6048,2709.74,90.013,104.052,2547.713,1634.742,2784.583,19,102.673,15267.026,101.1349,4.98701674,80.6048,9.6,297736,11169.897,4.57,7.5,68.6,11189.536,1387.911,332,10.2,1.301705234,7.92803E+11,75.60726276,41.06666667,90.63333333,0.730101029,90.58777705,4.59,80.44364704,0.947964314,97.14103538,3.733333333,2156349.291,4.59,36816792.41,9.595539219,105.365,103.578,71.75829848,119.299,5971.898,11.5
4/1/06,2.9,104.447,1.3,4.746624843,9.954,3.3,5.89494418,6.73517544,5.07,80.7422,2709.252,89.867,103.948,2575.483,1666.697,2766.628,4.7,92.741,15302.705,101.7432,4.97673448,80.7422,11.2,298408,11197.131,5.07,8.2,68.8,11324.003,1425.152,329,4.3,1.069991796,7.96388E+11,77.04652696,41.2,90.56666667,-0.196504369,90.23232599,4.99,81.83004404,0.202716617,97.72531332,4.5,2253311.306,4.99,36904625.82,9.46748509,104.736,103.525,71.89394807,119.046,6012.736,14.5
7/1/06,2.9,104.374,1.26,4.703681912,10.124,3.1,5.68068116,6.59342029,4.896666667,80.6179,2709.42,89.63,104.212,2599.709,1667.245,2755.954,3.3,97.291,15326.368,102.13,4.96601116,80.6179,11.2,299180,11226.168,4.896666667,6.8,68.9,11429.375,1444.791,334,4,1.446433549,7.95186E+11,77.39590021,41.23333333,90.43333333,-0.177716296,89.63804166,5.25,82.04208123,0.249641447,98.09677438,4,2240163.01,5.25,36944536,9.449730922,104.667,102.027,72.06093448,118.043,6061.775,7.7
10/1/06,2.9,105.227,1.15,4.515132235,10.252,3.3,5.38781746,6.28219841,4.63,80.269,2675.406,90.435,104.643,2603.059,1737.082,2702.487,2.1,55.729,15456.928,102.3549,4.95504008,80.269,7.8,299946,11374.288,4.63,6.5,68.8,11583.919,1398.202,337,4.7,1.662963159,7.98482E+11,83.04212912,41.1,90.66666667,0.118592964,90.29016842,5.24,80.54151036,0.379588791,98.31288902,3.5,2187692.769,5.24,37106393.93,9.130211225,105.485,103.232,72.2409517,117.326,6181.42,1.9
1/1/07,2.8,106.657,1.19,4.579998675,10.393,3.2,5.364127743,6.29545796,4.68,80.4111,2664.295,90.676,105.852,2634.225,1761.352,2683.893,5.7,27.471,15493.328,103.2573,4.94404698,80.4111,8.2,300609,11471.151,4.68,7.8,68.5,11836.729,1325.943,336,7.4,1.421926784,8.04302E+11,86.17699778,41.06666667,91.36666667,-0.127353439,90.7426455,5.26,81.9115968,0.984243349,99.17958879,3.6,2225537.554,5.26,37357876.21,8.94741959,106.839,104.233,72.02493129,117.513,6344.544,1.8
4/1/07,3,105.535,1.19,4.565379347,10.455,3.1,5.578816737,6.491976913,4.846666667,80.8821,2699.217,91.018,107.509,2650.756,1788.421,2713.495,5.7,56.448,15582.085,104.5251,4.93326858,80.8821,8.3,301284,11500.463,4.846666667,9.2,68.3,11976.955,1400.804,335,4.3,1.689028096,8.11659E+11,91.38494136,41.3,90.9,0.768935168,89.60912045,5.25,85.12477573,1.436796383,100.3973548,4.166666667,2056536.005,5.25,37381959.05,9.120661193,105.819,103.651,71.74742545,116.983,6370.546,7.8
7/1/07,3,104.537,1.21,4.718583499,10.574,3.2,5.752538953,6.63222004,4.73,80.7762,2685.969,91.881,107.869,2661.519,1842.129,2686.106,2.1,43.434,15666.738,104.8131,4.92292514,80.7762,10.7,302062,11510.69,4.73,6.1,68,12048.361,1345.84,336,2.6,1.573166975,8.09255E+11,91.14911207,41.3,90.5,0.479201921,88.90474891,4.94,85.46729734,0.269506803,100.6740136,4.066666667,1993155.11,4.94,37427367.31,9.337930013,104.809,104.826,71.6792404,115.932,6397.446,0
10/1/07,3,104.626,1.3,4.863139975,10.678,3.1,5.529469697,6.506681817,4.26,80.9464,2642.56,92.686,108.206,2637.382,1897.391,2653.056,2.4,34.962,15761.967,105.1322,4.91319433,80.9464,10.6,302829,11518.495,4.26,11.7,67.8,12169.082,1368.063,332,4.3,1.057729299,8.05868E+11,92.70738359,41.2,90.6,0.382471965,88.68644038,4.24,87.01679987,0.295456642,100.9804801,4.133333333,2150975.877,4.24,37543135,9.157723346,104.778,104.617,71.63292434,115.206,6474.582,-6
1/1/08,3.1,106.262,1.44,5.015091566,10.599,3.1,5.456142857,6.751484127,3.663333333,80.7542,2563.701,91.91,107.303,2645.612,1913.508,2583.253,-2.2,1.626,15671.383,104.7443,4.90419172,80.7542,8.8,303494,11550.477,3.663333333,7.6,67.9,12314.988,1260.771,335,4.6,1.887299469,7.98005E+11,84.24659427,41.2,91,-0.530728954,89.01950083,2.61,88.8435818,-0.661460478,100.6078985,4.166666667,2196597.533,2.61,37385490.83,9.349308728,106.33,105.64,71.50776194,114.594,6539.8,-15.1
4/1/08,3.3,104.785,1.77,5.416591236,10.602,3,5.6,6.99,3.886666667,79.7066,2540.595,92.892,105.191,2621.783,1974.664,2536.403,-4.7,-25.438,15752.308,103.2004,4.89596057,79.7066,3.2,304160,11761.847,3.886666667,4.2,68.1,12642.64,1285.329,335,12,1.699810107,7.97609E+11,86.14905666,41.03333333,90.53333333,0.709945258,90.86392801,2,92.95384114,-2.115229746,99.12496781,6.4,2140919.696,2,37452925.64,9.534196608,104.912,105.212,71.23945174,113.689,6532.597,-22.6
7/1/08,3.2,104.676,1.77,6.113962344,10.373,3,5.653015873,7.206825397,3.863333333,77.0658,2498.242,93.122,101.515,2587.985,1961.163,2485.549,-12,-19.289,15667.032,99.8007,4.88847076,77.0658,-0.1,304902,11514.726,3.863333333,5.1,67.7,12467.172,1226.043,331,-4.3,1.237017155,7.87952E+11,77.11358564,40.8,90.56666667,-0.092680146,93.32036543,1.81,95.15576578,-3.711125508,95.85952356,5.4,2170676.637,1.81,37471424.6,9.363841736,104.896,103.173,70.70683757,111.879,6546.74,-34
10/1/08,3.5,106.193,2.54,6.99688303,9.516,2.9,5.817087545,8.839646466,3.253333333,73.5786,2307.915,92.552,95.891,2492.828,1852.397,2246.441,-39,-87.581,15328.027,95.5319,4.8816233,73.5786,3.9,305616,11614.991,3.253333333,4.4,67.5,12344.037,721.414,340,-2.5,3.230654285,7.52884E+11,53.64395116,40.13333333,90.2,-1.362600644,97.06612929,0.16,87.65291143,-5.98005912,91.75933249,2.966666667,2190204.965,0.16,37655028.41,9.604225906,106.468,104.983,69.94450355,108.879,6517.855,-47.2
1/1/09,3.4,102.324,3.17,8.392417235,9.132,2.7,5.270090113,8.21592743,2.736666667,69.2223,2014.878,93.398,90.149,2246.492,1702.73,1986.845,-37.7,-179.018,15155.94,90.1678,4.8752619,69.2223,-5,306237,11565.183,2.736666667,4.9,67.4,11989.616,1082.708,345,-4,3.188691106,7.01481E+11,47.71749937,39.53333333,89.83333333,0.687609387,95.92420776,0.18,85.66302398,-6.751311262,86.60706331,2.4,2116905.637,0.18,37477762.13,10.01072653,102.729,104.335,68.68161996,103.905,6225.012,-16
4/1/09,3.3,103.25,3.79,9.397327898,8.809,2.8,5.511652237,7.982039683,3.313333333,67.108,1863.65,95.356,88.208,2153.127,1707.886,1872.287,-14.9,-228.315,15134.117,87.5984,4.86919227,67.108,-6.7,306866,11689.457,3.313333333,7.4,67.4,12083.196,1161.627,345,6.3,1.185561639,6.76545E+11,53.53224912,39.46666667,90,0.706745811,96.2880553,0.21,87.26145816,-2.764243038,84.13913013,3.4,2167636.831,0.21,37534942.23,10.21420608,103.622,105.367,67.91157642,99.698,6253.889,-5.9
7/1/09,3.2,102.371,4.39,9.748328953,8.674,2.7,5.265526697,6.658924963,3.516666667,68.1631,1841.416,96.623,90.346,2242.931,1769.969,1868.013,10.5,-245.126,15189.222,88.9146,4.86320598,68.1631,-12.8,307573,11557.278,3.516666667,3.8,67.4,12038.315,1346.957,345,-1.8,0.355699913,6.72592E+11,60.63834686,39.96666667,89.9,1.012544102,93.31663366,0.15,88.27271244,1.956634528,85.40335277,3.133333333,2086884.528,0.15,37583959.22,10.27138887,102.754,104.795,67.2987912,98.108,6236.874,-6
10/1/09,3.1,101.236,4.27,10.09244508,8.684,2.8,5.19761525,6.32636857,3.46,69.4994,1998.71,98.198,92.009,2351.75,1874.467,2040.736,19.8,-56.829,15356.058,90.3102,4.85710694,69.4994,-13.4,308285,11554.424,3.46,4.2,67.2,12125.309,1462.942,344,3,0.527711775,6.72727E+11,66.32294408,40.43333333,89.43333333,1.855094921,92.77459411,0.12,89.36551949,1.737921031,86.74374382,3.1,2064016.824,0.12,37706804.74,10.49576138,101.417,102.828,66.58947834,96.837,6278.623,-1.9
1/1/10,3,99.683,3.92,9.952444904,8.683,2.7,5.29403509,6.288085433,3.716666667,71.287,2038.161,98.663,93.611,2408.555,1902.612,2087.171,31.4,-5.012,15415.145,92.0858,4.85072828,71.287,-10.7,308901,11619.417,3.716666667,1.2,67.2,12275.861,1530.604,344,3.7,0.009423035,6.68144E+11,67.31680499,40.76666667,89.3,0.223978669,89.6081875,0.16,91.32278584,1.679300689,88.4493206,3.466666667,2229489.196,0.16,37860284.11,10.43825225,99.928,101.031,66.75016885,96.429,6232.792,9.6
4/1/10,2.9,100.09,3.64,9.848475106,8.711,2.7,5.044045453,6.178666667,3.49,73.1783,2148.795,98.836,96.026,2520.175,1947.618,2196.706,28.7,33.251,15557.277,93.8943,4.84393659,73.1783,-8.5,309460,11810.851,3.49,-0.5,66.9,12492.64,1517.068,342,7.2,1.037613998,6.90028E+11,66.72086307,41.16666667,89.56666667,0.460767039,89.60072396,0.18,92.35035068,2.50553317,90.18640208,3.733333333,2222380.397,0.18,37968124.53,10.60916721,100.293,101.117,66.76561258,96.714,6360.188,14
7/1/10,2.9,99.837,3.32,9.616711188,8.635,2.9,4.580310247,5.777258297,2.786666667,74.5703,2236.495,99.362,97.041,2612.581,2001.56,2294.672,23.3,128.825,15671.967,95.1207,4.8366309,74.5703,-4.1,310062,11894.899,2.786666667,3.8,66.7,12635.99,1600.154,342,3.6,0.985382457,6.93254E+11,65.13764747,41.26666667,89.26666667,0.656715603,89.85635019,0.19,92.62763008,1.023256894,91.36433895,3.033333333,2174577.894,0.19,37989688.33,10.83802728,99.981,99.805,66.70458669,97.016,6422.068,22.6
10/1/10,2.8,99.468,2.97,9.706072059,8.396,3,4.855920633,5.911573593,2.863333333,75.095,2238.44,99.778,97.354,2633.738,2059.623,2287.362,8.4,72.068,15750.625,95.4363,4.82874286,75.095,-2.4,310675,11961.584,2.863333333,5,66.5,12801.897,1599.159,341,4.8,1.280117585,7.04634E+11,71.58692599,41.26666667,88.8,0.634070917,90.59897236,0.18,93.80198989,0.296164111,91.6675398,3.633333333,2222027.21,0.18,38052244.31,11.10055236,99.485,100.473,66.45113784,97.22,6473.26,20
1/1/11,2.8,101.536,2.43,9.159347554,8.17,2.9,5.131249809,6.090225782,3.46,75.6046,2205.962,99.101,98.257,2650.836,2077.113,2244.241,10.3,32.763,15712.754,95.972,4.82024401,75.6046,-2.4,311176,12083.404,3.46,3.8,66.5,13158.223,1464.223,338,7.8,1.257859246,7.03309E+11,77.23933629,41.26666667,88.7,-0.435770923,90.96748462,0.14,97.14565324,0.760169243,92.18205274,4.6,2275262.152,0.14,38137976.74,11.25063258,101.293,102.256,66.65771956,97.75,6577.229,20.4
4/1/11,2.9,100.056,2.12,9.221613165,8.013,2.9,5.036800144,5.851930736,3.21,75.7999,2297.352,99.21,98.154,2666.555,2110.776,2336.057,5.6,71.305,15825.096,96.3573,4.81115812,75.7999,-2.2,311684,12057.055,3.21,9.9,66,13267.284,1529.084,336,3.1,2.16893778,7.18146E+11,78.02743193,41.4,88.86666667,0.64015061,91.12795072,0.09,100.5871799,-0.015680047,92.55207302,4.833333333,2223511.428,0.09,38172811.28,11.24584475,99.912,100.222,66.50061565,98.092,6607.923,28.8
7/1/11,2.7,100.513,1.84,9.123140348,7.506,2.9,4.46094755,5.463905107,2.426666667,76.4025,2322.84,98.838,98.96,2696.956,2133.15,2343.786,26.3,-17.679,15820.7,97.4839,4.80156981,76.4025,2.3,312293,12109.656,2.426666667,9.5,66.1,13402.026,1539.465,336,3.7,4.126073657,7.42496E+11,70.99938202,41.4,88.63333333,-0.279111789,90.78742673,0.08,100.7339749,1.111217576,93.63421508,4.366666667,2284450.082,0.08,38247579.43,11.40155275,100.308,100.125,66.58994723,97.97,6681.466,26.9
10/1/11,2.8,98.149,1.65,8.813607839,7.317,3,3.926214286,5.253325397,2.046666667,76.7662,2504.095,99.499,99.406,2734.13,2155.157,2524.429,9.6,100.439,16004.107,98.451,4.79162212,76.7662,3.5,312887,12147.352,2.046666667,3,65.9,13479.546,1617.095,335,2.6,1.707969939,7.58968E+11,68.65376411,41.53333333,88.6,0.572836,90.37226735,0.07,99.91844724,0.947687487,94.56315586,3.9,2254056.556,0.07,38307156.73,11.35241845,98.047,99.132,66.76951911,98.744,6637.136,18.8
1/1/12,2.6,99.702,1.52,8.345085171,7.238,3.3,3.894590909,5.201227273,2.036666667,77.0617,2567.75,99.887,100.076,2748.995,2168.538,2577.157,13.1,72.827,16129.418,99.3893,4.78149953,77.0617,2.3,313385,12374.701,2.036666667,5,65.6,13785.668,1880.022,335,10.7,1.840178088,7.78579E+11,74.80493119,41.7,88.8,-0.018099369,92.54322439,0.13,100.8481488,1.269786919,95.46436994,4.266666667,2221579.41,0.13,38690220.9,11.28013354,99.647,99.769,66.95618284,99.478,6835.817,11.5
4/1/12,2.7,99.366,1.4,8.285019782,7.141,3,3.800930736,5.094307359,1.823333333,77.1253,2636.863,100.263,99.967,2762.533,2192.182,2636.495,11.8,87.072,16198.807,100.0219,4.77139952,77.1253,2.7,313888,12487.227,1.823333333,5.3,65.6,13946.813,1801.743,337,4.7,1.582210601,7.93139E+11,72.76023445,41.66666667,88.73333333,0.19048779,93.26718772,0.16,101.2885337,0.141115304,96.07202029,3.7,2248513.93,0.16,38758906.9,11.32050208,99.371,99.612,67.0408105,99.992,6875.249,23.6
7/1/12,2.7,99.165,1.26,8.116075763,6.921,2.9,3.451906215,4.873625005,1.643333333,76.7388,2644.119,100.099,99.716,2777.311,2203.603,2648.459,-1.2,97.964,16220.667,100.0321,4.76150272,76.7388,2.9,314488,12397.867,1.643333333,8.5,65.4,13915.449,1818.331,333,-1.7,1.81431205,7.94779E+11,75.08565358,41.56666667,88.6,-0.12989153,93.42765381,0.14,102.1693035,-0.286894171,96.08178547,4.066666667,2192060.105,0.14,38824884.13,11.35515387,99.209,100.143,67.12513307,100.245,6905.303,21.7
10/1/12,2.5,101.75,1.19,7.977322566,6.713,3,3.538246032,4.574095238,1.706666667,76.7695,2638.282,99.755,100.241,2750.564,2200.797,2624.905,8.2,26.984,16239.138,100.5567,4.75194886,76.7695,2,315085,12741.233,1.706666667,9.3,65.3,14392.628,1785.961,333,14.1,2.187560697,8.05076E+11,77.3792292,41.56666667,88.6,-0.460380104,93.93983921,0.16,101.7615397,0.289556272,96.58563675,4,2099688.404,0.16,38895934.44,11.3649776,101.754,100.467,67.35066149,100.277,7093.578,12.7
1/1/13,2.6,99.493,1.09,7.779217354,6.692,2.8,3.875653718,4.81187594,1.95,77.0309,2738.236,100.378,101.505,2758.606,2225.897,2722.778,7.2,81.247,16382.964,101.3438,4.74282486,77.0309,3.3,315539,12231.281,1.95,6.4,65.2,14001.219,1766.372,331,-13.9,1.586943635,8.13662E+11,83.31729451,41.83333333,88.4,0.914774402,92.37622769,0.14,102.4628935,0.710329766,97.3416538,4.3,2048192.569,0.14,38826260.6,11.66041919,99.246,99.356,67.23064803,100.807,7043.015,11.1
4/1/13,2.9,100.322,1.04,7.688863157,6.587,3,3.965287879,4.835606061,1.996666667,77.0757,2775.276,99.999,101.843,2798.456,2252.655,2753.237,-0.9,85.78,16403.18,101.7796,4.73416722,77.0757,2.7,316020,12322.412,1.996666667,4.8,65.1,14134.979,1757.557,335,3.3,1.2044372,8.21492E+11,86.59168145,41.76666667,88.6,-0.23532201,92.43780189,0.09,103.0011417,-0.026747462,97.76030789,4,2088981.66,0.09,38835048.3,11.37770955,100.001,99.496,67.3136326,100.236,7102.095,22.2
7/1/13,2.6,99.132,0.99,7.417026648,6.584,2.9,4.508787879,5.404257576,2.71,77.1222,2879.995,100.422,101.932,2818.648,2266.774,2859.751,0,147.581,16531.685,102.1427,4.72597325,77.1222,1.9,316626,12375.906,2.71,5.8,65.2,14232.02,1792.757,334,3.4,1.39346728,8.36748E+11,89.18592848,41.83333333,88.4,0.436151733,92.90147428,0.08,103.5883216,-0.024042778,98.10903688,4.133333333,2229980.273,0.08,38865832.68,11.56365485,98.87,99.737,67.45989771,100.473,7112.004,13
10/1/13,2.5,98.386,0.9,7.111160557,6.476,2.9,4.593369408,5.358717248,2.746666667,77.452,2910.546,101.22,102.484,2834.074,2333.157,2870.127,16.1,120.012,16663.649,102.8418,4.71821229,77.452,3.9,317244,12424.772,2.746666667,8.2,65.1,14356.156,1838.838,334,3.3,1.777618449,8.49984E+11,93.96947924,41.93333333,88.23333333,0.848087454,93.24852887,0.09,102.5281357,0.433667984,98.7805291,3.7,2162679.337,0.09,38851530.85,11.7594147,98.31,99.709,67.38460965,100.987,7195.597,14.5
1/1/14,2.5,100.901,0.89,6.718838027,6.273,2.9,4.439983292,5.11887218,2.763333333,77.8432,2899.216,100.263,102.191,2866.196,2316.68,2838.287,3.5,58.307,16616.54,103.634,4.71083516,77.8432,5.9,317760,12597.9,2.763333333,7.7,64.9,14639.282,1767.596,335,7.7,1.609930435,8.58925E+11,96.2946174,41.73333333,88.2,-1.000507192,95.33645403,0.08,104.159191,-0.203184285,99.54150878,4.166666667,2138746.498,0.08,38723654.49,11.87269012,100.797,101.738,67.78002599,101.459,7357.427,15.5
4/1/14,2.7,98.965,0.8,6.312125537,6.225,2.9,4.217301587,4.821904762,2.623333333,78.6386,3030.425,101.269,103.205,2939.015,2366.786,2958.068,10.4,98.601,16841.475,105.0201,4.70378083,78.6386,6.8,318287,12769.281,2.623333333,7.8,64.8,14890.769,1865.14,330,7.6,1.523460029,8.84181E+11,100.1053489,42.03333333,88.06666667,0.93529255,94.70671789,0.1,106.3774262,1.061752329,100.872839,4.033333333,2121903.112,0.1,38729214.32,11.92554243,98.788,100.136,68.03860668,101.517,7408.199,11.6
7/1/14,2.6,98.259,0.77,6.178093092,6.251,3,4.116479076,4.742467532,2.496666667,78.7987,3107.62,102.185,103.526,2946.58,2377.339,3018.582,12.8,106.295,17047.098,105.6427,4.69697984,78.7987,6.8,318921,12918.331,2.496666667,4.9,64.3,15119.989,1917.769,336,5.9,1.268650785,9.03672E+11,102.2645574,42.06666667,88.3,0.767896947,95.39243057,0.09,106.4916001,0.407685812,101.4708202,3.933333333,2320770.794,0.09,38744164.53,11.61692143,98.188,99.06,68.21596331,101.998,7501.956,15.7
10/1/14,2.6,99.749,0.73,5.823014204,6.159,2.9,3.87510101,4.736818182,2.28,79.0012,3139.452,101.718,103.542,3018.206,2400.29,3021.857,-3.5,81.994,17143.038,106.3359,4.69035628,79.0012,5.5,319557,13089.077,2.28,4.7,63.9,15316.822,1879.109,336,4.9,1.260605567,9.16002E+11,100.5696086,42.13333333,88.13333333,-0.059748874,97.34601202,0.12,103.1479367,0.122453121,102.1366134,3.166666667,2386121.906,0.12,38692311.23,11.84379416,99.667,99.283,68.52430551,102.878,7633.299,8.7
1/1/15,2.7,100.219,0.73,5.597334084,6.033,3,3.569787081,4.500144338,1.966666667,78.1413,3245.05,102.738,102.535,3065.586,2382.045,3127.274,3.3,177.302,17305.752,105.5231,4.68383154,78.1413,10.5,320058,13283.425,1.966666667,8.2,63.8,15526.643,1770.989,341,4.3,1.942143304,9.1935E+11,101.7028005,41.93333333,88.46666667,0.523836148,99.00664955,0.11,99.29864622,-0.72251561,101.3560073,3.1,2449452.717,0.11,38699588.87,11.64379062,100.253,101.023,68.50160892,102.805,7746.184,4.4
4/1/15,2.8,100.152,0.81,5.528121147,6.071,3.1,3.898212121,4.832681818,2.166666667,76.9209,3245.825,103.137,102.1,3084.385,2388.037,3136.688,1.5,156.466,17422.845,104.1062,4.67732847,76.9209,7.4,320578,13321.426,2.166666667,3.3,63.5,15671.293,1789.321,339,3.2,1.082941004,9.30544E+11,103.8062828,41.8,88.33333333,0.264556777,99.79965061,0.13,101.2232915,-0.292915739,99.99506138,3.366666667,2445203.823,0.13,38603533.11,11.6541565,100.189,101.471,68.71565309,103.074,7830.788,8.3
7/1/15,2.7,100.211,0.91,5.202605788,6.042,3.2,4.085064935,5.243621934,2.22,76.8114,3251.67,103.147,102.206,3111.146,2367.359,3130.354,6.5,125.164,17486.021,104.0877,4.67077459,76.8114,6.9,321205,13413.709,2.22,4.5,63.6,15806.416,1732.347,340,3.9,1.170227583,9.38847E+11,97.8527016,41.76666667,88.16666667,0.206951889,100.3165007,0.14,101.3211548,0.045352858,99.97725994,3.433333333,2411224.515,0.14,38592052.6,11.75541718,100.231,101.163,68.69038283,103.367,7902.978,10.4
10/1/15,2.7,100.653,1.04,5.155458999,5.997,3.2,3.99271626,5.418107769,2.19,75.7533,3206.098,102.742,101.763,3118.046,2363.537,3092.707,-5,91.407,17514.062,102.7285,4.66410735,75.7533,7.3,321831,13490.526,2.19,3.4,63.7,15892.608,1635.297,345,2,1.383844864,9.34238E+11,96.63821512,41.8,88.16666667,-0.285943792,100.8771991,0.24,98.15690752,-0.70940783,98.67173538,3.233333333,2412096.563,0.24,38518186.9,11.82546182,100.703,101.903,68.90915696,103.718,7957.979,7.7
1/1/16,2.6,100.49,1.48,4.990353692,5.901,3,3.926011164,5.306677033,1.92,75.2987,3166.041,103.049,102.145,3114.891,2357.895,3073.86,-2.5,53.969,17613.264,102.1968,4.65728006,75.2987,7.5,322354,13594.205,1.92,3.1,63.5,15970.785,1693.864,346,3.4,2.260080333,9.38833E+11,90.54795656,41.83333333,88.5,-0.315970692,99.90973782,0.36,96.70526831,-0.077172831,98.16103246,3.1,2476149.753,0.36,38480933.61,11.53654335,100.653,102.172,69.24223429,103.261,7991.587,13.2
4/1/16,2.7,100.071,1.58,4.993780403,5.782,3.1,3.587821068,4.662301587,1.753333333,74.772,3157.884,102.945,101.715,3112.578,2366.611,3047.027,-4.2,8.467,17668.203,101.6071,4.65026676,74.772,6.8,322871,13585.172,1.753333333,6.5,63.1,16065.6,1752.403,346,2.1,1.729701306,9.44304E+11,97.06622935,41.83333333,88.56666667,0.174979399,100.5021563,0.38,98.49942913,-0.597923188,97.59455596,3.133333333,2557179.558,0.38,38467497.39,11.44991941,100.212,103.208,69.20415495,103.106,8037.276,13.8
7/1/16,2.7,99.843,1.6,4.971645192,5.715,3.1,3.337828502,4.256787785,1.563333333,74.9959,3167.007,103.272,101.949,3151.825,2406.645,3048.088,-1.4,-16.541,17764.388,102.0736,4.6430658,74.9959,5.6,323473,13649.791,1.563333333,5.1,63.4,16216.185,1743.196,347,3.6,1.553574972,9.51861E+11,100.4257821,41.9,88.53333333,0.176545862,100.7876366,0.4,99.39650954,0.310289099,98.04269769,3.066666667,2495331.715,0.4,38439762.18,11.42984372,100.032,103.126,69.36329954,103.302,8116.754,6.1
10/1/16,2.8,99.731,1.62,4.828973942,5.692,3,3.806816207,4.634723058,2.13,75.1227,3262.433,104.04,102.231,3204.229,2397.879,3130.106,-0.7,52.282,17876.179,102.4091,4.63569751,75.1227,5,324048,13734.789,2.13,2.7,63.5,16390.288,1805.959,349,4.4,1.557314468,9.63421E+11,100.916578,41.9,88.53333333,0.45051129,101.6058272,0.54,99.29864622,0.621675929,98.36491662,2.933333333,2338319.083,0.54,38397497.87,11.43326366,100.024,103.334,69.51550582,103.343,8210.896,12.5
